LocID,Latitude,Longitude,MaxRunwayLen
35IL,41.53388889,-89.20277778,2000
23IS,40.32587778,-90.82763333,1600
05IL,41.16,-88.01666667,3200
15LL,41.2375,-89.53666667,2500
7IL8,41.51891944,-88.83757778,2500
MTO,39.47788889,-88.27997222,6501
4LL8,42.00280556,-88.64591944,2000
LL87,42.45557222,-88.90288333,1900
3LL9,38.80416667,-89.60888889,1600
5IS4,39.76614722,-88.77951667,1990
74IL,40.75569722,-89.01633611,2300
IL95,41.22308611,-88.14533333,1600
IL57,40.42198056,-89.02063333,1800
1C8,42.29168611,-89.13621944,2540
RSV,39.01602778,-87.64977778,5108
1IS3,39.69558056,-89.05900278,2280
LL39,41.2575,-88.47777778,2100
IS08,40.26282222,-90.23678889,3400
0C8,41.519475,-88.60562778,2831
2LL1,41.54169722,-88.68896389,2160
0C0,42.40247222,-88.63238889,3589
37LL,38.04783056,-89.99705556,1750
LL80,42.38196111,-89.16121944,2200
69IL,41.36531111,-88.67923889,2600
0IL7,39.78291667,-88.54670833,2024
6IS0,40.09503333,-88.12865278,2200
89IL,39.91688889,-88.30483333,1975
DEC,39.83456389,-88.86568889,8496
DKB,41.93383333,-88.70568611,7026
7LL7,41.73614167,-89.17231389,1900
IS02,40.77836944,-87.7917,2600
C73,41.8337,-89.44621389,3897
IL11,42.46529722,-88.04035833,1500
IL84,40.57643056,-91.10291944,2300
57IS,38.31671389,-88.27226667,1600
91LS,38.20888889,-90.03722222,2000
LL54,41.71944444,-89.03,1650
DPA,41.90705278,-88.24799444,7571
85IL,39.63724444,-88.61929722,2640
IL53,41.78583056,-89.03009722,2250
IL71,37.81916667,-89.15222222,2509
DTG,41.13262222,-88.43864444,2364
IL88,41.67503056,-89.11675556,1300
IS78,42.36626389,-89.23509167,2400
PRG,39.69966667,-87.67077778,4501
7IL7,42.12669167,-88.53341944,1900
1LL7,41.34975833,-89.77315833,2000
1H2,39.07044444,-88.53352778,5103
IL23,42.44251389,-89.45011667,2000
63IL,42.18335556,-88.59453611,2525
35IS,39.52836944,-88.76395833,2620
FWC,38.37863333,-88.41265278,4000
62IL,42.18613333,-88.60425833,1925
26IS,40.7667,-88.50561111,2300
IL83,41.59958333,-89.59902778,2200
6LL6,38.49171667,-89.66342778,2400
0LL4,41.4192,-89.12313889,2143
1IL4,38.41918056,-90.13166389,2300
FOA,38.66498889,-88.45311111,5003
IL80,40.10816667,-88.68313056,3430
47IS,42.49166667,-89.35694444,1600
72LL,41.37364722,-89.34453333,2641
3IS7,41.08695278,-89.09591667,1600
IL28,42.46644444,-90.16938889,2996
6IL4,42.1603,-89.88623333,2200
4IL5,41.72503056,-90.00511667,2040
C16,40.1464,-88.19848889,4001
C86,42.37779444,-89.56400556,2600
7IL9,41.48149444,-88.70506944,2170
5LL7,42.21047778,-88.52005556,2016
88IL,39.94227778,-88.73327778,1000
GBG,40.938,-90.43112222,5792
10C,42.40288889,-88.37511111,2802
34IL,40.36254167,-90.10845278,2000
6IL9,41.51399444,-89.63105278,1600
27IS,38.14893611,-88.67033333,1800
3G8,41.43977778,-90.11005556,2568
PIA,40.66419444,-89.69325,10104
LL55,41.99086389,-89.55983333,2000
2LL9,41.70419722,-88.69313333,2200
96IL,42.37501389,-89.84595556,2400
15IL,41.79725278,-89.27315278,2900
0LL6,41.69836389,-88.60757778,2600
5LL5,40.70142778,-89.88399722,1800
IL22,41.52187778,-89.13269167,3980
K06,39.97338056,-90.40373611,4000
IKK,41.07138889,-87.84627778,5981
GRE,38.83622222,-89.37888889,4002
0IL2,38.80305556,-88.99777778,1600
00IL,41.97836389,-89.56038889,2500
7IS7,38.91393611,-89.67008889,2420
IL97,41.27368333,-88.44419167,2130
16IL,42.04983056,-88.83502778,2000
IS24,39.07777778,-89.08166667,1600
HSB,37.81125556,-88.55025833,5013
79IS,39.44476944,-90.56206944,3200
4IS6,40.93058889,-89.12063611,1800
9I0,40.22269444,-90.02278056,2235
12IL,41.20003056,-88.01671667,1300
00IS,40.02559444,-89.12286389,1600
22IL,42.41195278,-90.40012778,1900
95IL,37.48616111,-88.40004167,2750
IL34,42.21446667,-88.75704167,2800
IL93,41.94530556,-88.92398056,2800
IS86,41.0417,-88.19171944,2300
9IL4,41.80722222,-89.04805556,1385
9LL2,38.03366111,-89.57926389,1780
IL02,42.47224167,-87.90840833,2600
LL07,42.06391389,-89.96956944,2400
IS56,40.08810278,-90.88541111,1500
LL77,39.305,-90.69972222,1924
3LL1,38.22226944,-89.70426389,1800
H07,38.77925,-89.64045278,2200
37IS,42.33222222,-88.60555556,1900
96IS,39.87258333,-87.844175,2640
LL91,42.41584722,-89.45289167,1600
5LL1,39.65003889,-88.97507778,2102
0C2,41.77086389,-88.70341389,2640
IL94,40.22631667,-89.24290278,2060
6IL0,40.79058333,-89.66571667,1000
1IL9,40.30055556,-89.12444444,3000
3IS5,39.68449444,-89.59870833,2950
25IL,39.51644444,-89.86967222,2640
7IS3,40.14337222,-89.09175278,2300
5IL5,41.259925,-88.35653611,2070
1IL1,39.24203611,-89.42621667,2100
5LL8,41.11225556,-88.14005278,3450
06IL,41.59952778,-88.86994444,2580
92IL,37.03893889,-89.32091111,1800
IL60,42.13141389,-88.69981389,2380
81IL,40.43531667,-89.35925833,2640
VYS,41.35013889,-89.15294444,5999
CTK,40.56908333,-90.07483333,3899
2IS3,41.17170278,-89.80676944,1900
IJX,39.77461111,-90.23827778,5000
0IL9,41.85475278,-88.78730833,2800
95IS,40.37055556,-91.38888889,1760
7LL3,38.93171111,-88.15698333,3365
IS00,40.84170278,-89.27453056,2400
0LL1,39.09421389,-90.31344722,2500
61IS,41.05475556,-88.38728056,2400
IL38,41.76697222,-88.53202222,2600
33IL,40.16611111,-88.89830556,1835
9IS9,40.33448056,-88.95535556,2100
JOT,41.51765833,-88.175525,2821
1LL5,39.24277778,-89.55083333,2150
3KK,41.10003333,-87.91671111,2644
0LL0,42.26472222,-88.73,2030
6IL5,37.38643889,-89.16035556,1850
16IS,37.57782778,-89.00923889,2200
EZI,41.20519444,-89.96386111,4500
3LL3,39.44614722,-87.64446944,1423
6IL6,40.92664167,-90.265075,2330
IL12,39.88004722,-90.465125,2600
8IL2,42.48473889,-88.6001,2000
6IL7,39.38302222,-89.25625556,3000
IL16,38.68594722,-87.54436667,1000
0LL3,39.05504722,-90.34205833,2000
7IS5,42.12141389,-88.37813889,2300
5LL2,39.61026389,-88.85332222,2500
IL86,39.93615833,-90.46679167,2500
4IL4,39.05638889,-88.81611111,2800
3IL8,40.69794444,-88.947,2800
3CK,42.20680833,-88.32299722,3801
24LL,38.08616111,-89.45898056,1800
82IS,42.14324167,-88.40331389,3141
IGQ,41.53491667,-87.52952778,4002
LL81,42.37563056,-89.07041389,2305
LWV,38.76427778,-87.6055,5199
56IL,42.46214167,-88.87510278,2200
4IS8,40.02171667,-89.55010278,1320
LOT,41.60809722,-88.09638889,6500
56IS,40.24308889,-88.08281944,2190
83LL,38.30361111,-89.85510278,1600
LL45,39.18226944,-89.82176389,3650
4IS7,40.07308889,-88.3995,2200
3LF,39.1625,-89.67463889,4002
80IL,42.45158056,-89.22508333,1000
AAA,40.15869444,-89.33502778,4000
7IL3,40.42785,-89.60383889,1320
LL78,42.31168611,-89.15094167,1700
69LL,41.286975,-91.04875833,2275
MQB,40.52008333,-90.65238889,5100
IL65,41.00503611,-90.70846944,1940
LL74,42.00836111,-89.04870833,2500
C75,41.01883333,-89.38577778,4003
IL82,40.10948056,-88.82868611,2000
IL64,40.1806,-89.50010278,1900
5LL3,39.76947778,-88.09531667,2350
IL63,40.70003333,-88.67506111,2640
2IL1,42.41390278,-89.32928056,1700
IS54,39.64469444,-89.14574444,2600
3IS1,39.70004167,-89.20896944,2600
IL56,40.22031111,-88.25366111,2300
LL90,42.44585,-88.90010556,2500
3LL8,38.07421389,-88.53755278,1800
5IS9,40.33378611,-91.05031944,1800
2IL9,41.43334167,-87.78135278,3400
IS88,40.14864722,-87.69446667,2600
C00,41.24864444,-90.73708333,2480
3IS4,42.28890278,-90.34540556,2900
M30,37.18294444,-88.75066667,4002
86IS,40.77936389,-89.25801111,2200
50IL,42.48890556,-88.17425278,1700
3LL0,42.49168056,-89.09594444,1320
2LL3,40.06648333,-89.27214444,1665
37IL,40.133375,-89.32509444,1600
67IL,41.35824167,-88.64626389,2000
20IS,42.49723056,-89.79178611,2000
C66,40.92970556,-90.63110833,2899
C09,41.42475,-88.41866667,5501
IS55,40.590875,-90.94236111,2525
AJG,38.60652778,-87.72669444,4500
3MY,40.79580556,-89.61347222,4001
I63,39.98538889,-90.80413889,5905
MVN,38.32336111,-88.8585,6496
70IL,39.42367222,-89.56561389,1205
7IL0,41.27086667,-87.57781389,2415
LL10,41.73627778,-88.20275,2537
19LL,41.25697778,-87.91949167,1940
8IS1,39.307825,-89.99316111,3200
60IS,38.40060556,-87.98864444,4000
IL68,41.43206667,-88.52247222,3690
IS26,40.18336667,-88.61534444,2620
3IS3,39.73914444,-89.14717222,2000
1LL4,39.97693056,-88.71192778,3000
IL85,41.84638889,-88.57027778,2000
8IL5,42.36805556,-89.35416667,1800
C55,42.03725,-89.39288611,2640
OLY,38.72182778,-88.17643333,4099
LL53,42.00840556,-88.45814444,2400
83IL,40.89281111,-89.10396944,2200
81LL,41.5692,-89.17369722,1600
IL45,40.48934444,-89.77808056,2784
5IL2,38.06459722,-89.38743333,2000
1C1,40.44897778,-88.12773889,3409
C15,40.48819444,-89.67588889,5000
2T2,39.01444444,-88.53927778,2000
IL39,39.48025556,-87.84457778,2380
6IL2,42.22113333,-88.41786389,2000
3LL4,42.44724167,-88.201475,2000
PJY,37.97788333,-89.36045,3999
09LL,42.46807222,-88.74315833,2300
IS34,38.70671389,-87.63335833,2500
PPQ,39.63888889,-90.77855833,4000
48IS,40.60216667,-88.83344444,2600
4IS1,40.4625,-91.22952778,1600
2IS9,40.57808333,-88.70783333,2415
PNT,40.92444444,-88.62394444,5000
C77,42.32286111,-88.83630556,3773
83IS,38.42643889,-89.13118333,2800
MLI,41.44827778,-90.50752778,10002
UIN,39.94301667,-91.19446389,7098
LL64,41.19948056,-89.39453333,1400
4LL0,41.83586389,-89.09342778,2400
TIP,40.29355556,-88.14238889,5001
LL49,39.06222222,-90.27222222,1600
8IS5,40.8167,-87.99170833,2585
LL46,40.83531111,-88.152825,2110
4IL8,37.75631944,-89.38330556,2500
IS66,40.59226389,-91.20153611,2000
3LL5,42.46446389,-88.23425556,1750
3IS8,41.23086944,-89.61565278,2614
2IS4,41.336975,-91.01320278,1900
71LL,40.84253333,-88.55978056,2600
5IS3,38.07838333,-89.97955278,1825
RPJ,41.89263889,-89.07961111,5001
48LL,42.12530278,-89.459,2300
54IL,41.12864444,-88.80201667,2407
IS59,42.13388889,-88.92416667,1600
9IL2,40.06503333,-88.026425,2664
59IL,41.92603056,-88.64679444,2200
LL51,41.60419722,-88.27367778,2000
IL15,40.56944444,-90.54874167,2625
IS52,40.92781111,-87.62253333,2500
H49,38.45230556,-90.23605556,2450
SLO,38.64287222,-88.96418611,4098
08LL,41.07527778,-88.48916667,2190
LL26,38.27505,-89.87093611,2235
06C,41.98934167,-88.10124167,3800
04IL,40.63753611,-89.00701944,1700
9IS2,40.48216667,-88.26755556,3177
IS51,40.45143333,-91.20375556,3100
5K4,40.11754722,-90.59040556,3565
LL28,42.43277778,-88.71722222,1600
LL79,42.39307222,-89.13066389,2400
2H0,39.41130278,-88.84552222,4098
IL05,39.19200556,-88.67028889,2630
06IS,40.54643056,-91.27431667,2600
8N2,41.39977778,-88.79391667,4522
55LL,42.15419167,-88.51147778,3000
6LL5,39.78949444,-89.99122222,2200
4IS5,38.25838333,-89.93805556,1600
2IL0,42.18138889,-89.67694444,2640
MDH,37.77808333,-89.25202778,6506
58IL,41.23836667,-87.85948889,2200
SAR,38.14886389,-89.69850278,4002
1LL2,41.30058889,-88.63562778,2800
91IS,39.82366111,-89.50398333,2450
4LL1,41.85419722,-89.08759444,3000
53IL,41.23138889,-89.45222222,1600
68IL,40.61361111,-87.56222222,2600
CPS,38.57036111,-90.15508333,7002
IL48,38.73290833,-89.80656667,2662
ALN,38.88991667,-90.046,8099
LL13,38.04861111,-88.30055556,2275
LL38,41.81027778,-89.83833333,2200
IS93,42.44251389,-89.49928333,1420
IL27,40.13,-88.83166667,2100
39LL,40.40138889,-91.30305556,2500
27LL,38.37339167,-90.32065833,1800
LL24,41.20697778,-87.78531944,2640
1IS4,42.13446667,-89.82456389,2000
3IL2,41.41225278,-88.04866667,2600
IL07,41.72364444,-89.29176111,1300
TAZ,39.53258611,-89.33070556,4001
65IL,40.87981944,-89.72239444,1600
11LL,40.72309167,-88.76311944,2250
LL34,40.21916667,-88.92277778,2300
4IL3,42.14280278,-89.22843889,750
9LL5,39.65111111,-89.45861111,2200
2C6,40.774,-90.07441667,2809
1IS2,39.89642222,-88.52228333,2375
6IS8,39.99015556,-87.88748333,2260
SFY,42.04583333,-90.10794444,4001
K96,39.78119722,-88.30644444,2660
IS80,41.91780556,-88.78925556,2300
CMI,40.03856111,-88.27653889,8101
IS83,42.2275,-88.76722222,2000
4IL9,40.8275,-89.12083333,2280
VLA,38.99146667,-89.16618889,3751
04IS,40.17864444,-88.56895278,2200
DNV,40.19982778,-87.59516667,6006
MWA,37.75497222,-89.01108333,8012
9IL0,41.09448056,-89.3862,1900
IS15,42.03252778,-88.90259444,2000
IS41,41.46086389,-88.59201667,2138
56LL,41.75503056,-88.77119444,3200
49IL,41.59333333,-88.69166667,2200
64IL,42.24168889,-88.66676111,2640
2IL2,41.05336667,-88.46116944,2410
UGN,42.42214722,-87.86791667,6001
4IL2,40.80836667,-88.541725,1600
IL87,41.71114167,-89.11231389,2000
4IS9,39.08586111,-89.958875,2769
2LL2,41.31475556,-90.55207778,1200
9IL6,40.51309444,-89.36731389,2300
28IL,42.09725,-89.419275,2500
SQI,41.74283333,-89.67627778,6499
6LL4,38.26755,-89.89176944,1900
4LL7,42.00002778,-88.66675278,2800
IS33,39.04560278,-89.84065278,1900
01IS,39.01615833,-90.31816944,1300
IL52,40.43921111,-91.14403056,2150
30LL,39.75421389,-90.3654,1960
6LL0,39.32028889,-88.42526667,2150
62IS,40.08753611,-87.90753056,2640
IL76,41.53375,-89.5525,2200
LL52,41.16113889,-88.93911111,2000
38IS,40.58198611,-91.35848611,1740
IS57,42.17974444,-88.63277778,2600
03IL,41.40225556,-87.81671389,2600
IL01,40.79253889,-90.43818611,2600
IS65,41.63836389,-88.64451944,2988
5IL8,41.5225,-89.65555556,1935
IL29,39.53300556,-90.21558056,1600
6LL2,41.16448056,-90.55735556,1600
IL55,41.53555556,-88.99861111,2720
5K1,39.42004722,-89.99121667,2900
1LL8,40.788925,-87.55836111,1961
IN45,39.82504444,-86.88334167,1900
5II9,39.35281667,-87.37335278,2450
0IN4,41.14204722,-84.90900556,2274
I99,40.23251389,-85.63753056,2591
IN03,38.46388889,-87.25,2400
68IN,41.12142778,-86.99752222,1200
AID,40.10861111,-85.613,5400
RWN,41.09226389,-86.61287222,4201
IN11,41.29282222,-86.07110833,2200
II26,40.70392778,-87.18779444,2200
2II6,40.26475833,-86.10276667,2085
4IN5,41.34416667,-86.14833333,1700
9IN4,38.53416667,-87.59194444,2000
3II3,41.08699444,-84.84107222,2600
HLB,39.34311111,-85.25841667,5933
IN50,38.68840556,-85.70322222,1562
73IN,38.97666667,-87.0225,1320
6II7,39.88615556,-86.58139167,1800
2IN9,39.56666667,-86.11805556,1300
3II8,41.44226944,-86.26111667,1650
IN39,41.14166667,-87.39416667,2425
IN69,41.17516667,-86.54744444,1823
II85,40.89615833,-85.04913611,2300
IG03,39.39166667,-86.6,1800
IN70,41.63365,-87.02697778,2400
6I4,40.00726389,-86.44055556,3600
I91,38.04209722,-87.31606944,2300
1IN5,38.28476944,-87.38195833,2200
IN85,40.83726667,-85.48358611,1800
0I2,39.47673611,-87.09970833,2941
8IN7,39.04527778,-85.51527778,2100
II03,39.19861111,-85.13638889,1800
15IN,38.15055556,-87.84027778,1500
34II,40.0506,-85.60275278,1250
IN46,39.73893056,-87.21945833,2081
0IN5,38.32895556,-86.03358056,1200
54II,40.62448333,-86.15527222,2500
44IN,40.12375,-87.21046667,2608
20IN,39.51393889,-86.051375,2500
58II,39.52088056,-85.89998056,2350
IN56,40.12694444,-85.43194444,2800
56IN,41.07921667,-84.94274444,2400
28II,37.97465556,-86.05621667,4000
3IN7,41.66254722,-86.35417778,2100
40IN,39.07421667,-86.15415556,3700
0II0,40.26004167,-85.25330278,1500
JVY,38.36661944,-85.73814444,7000
II07,39.53226667,-86.83223056,2600
BAK,39.26191389,-85.89633889,6401
1IN3,41.097825,-85.24247222,2000
1I8,40.57320278,-85.89959722,1800
05IN,39.64199167,-86.50416389,2000
99II,39.5835,-86.95252778,2000
1IN6,40.40166667,-87.22027778,1300
IN34,41.52997778,-85.97180833,1050
CFJ,39.97463889,-86.92108333,5505
0II2,41.45726944,-86.12444722,1300
9II4,40.1725,-85.94472222,3300
3IN9,38.02931944,-87.985475,2700
IN27,40.9998,-86.91315,1150
4IN8,40.8675,-87.06833333,3660
II43,41.75004722,-86.19222778,1200
II12,40.96448611,-86.37194722,2500
DCY,38.70041944,-87.131375,4615
3IN8,41.20472222,-86.34583333,2020
4II0,40.60948056,-86.73834167,2300
GWB,41.30716667,-85.06436111,5000
MIE,40.24247222,-85.39575,6500
1I9,40.54081111,-86.68146667,4001
02IN,40.20888889,-85.54083333,1020
3II9,41.09726944,-85.24219444,2000
IN99,39.40671389,-86.30554722,1200
49IN,39.13175556,-87.38215556,2200
17II,41.45004444,-86.51029167,2600
II91,39.84393333,-86.505275,1600
IN12,39.71940278,-85.26927778,2600
IN29,40.57364722,-87.103625,3600
II68,39.85504444,-86.959175,2200
EYE,39.83071667,-86.29438611,4200
II74,41.55976944,-86.05305556,3000
I20,38.85149722,-87.49979444,5835
EKM,41.71940556,-86.00321944,6500
35IN,40.29448333,-85.94248333,2900
EVV,38.04080556,-87.5285,8021
37IN,40.29170278,-86.78028333,1900
10IN,39.15923889,-87.09983611,1300
II06,39.97004444,-85.47080556,2740
II77,40.25948611,-85.260525,1900
6IN4,39.46583333,-85.69861111,2400
5I2,40.53975833,-86.54833333,2143
7IN2,41.50138889,-84.87833333,2800
3IN0,41.55875,-87.12611111,1600
IN41,41.45274167,-86.79106111,2740
6IN5,40.03277778,-85.78361111,2600
93IN,39.58861111,-85.73611111,1500
IN82,41.74949444,-86.08805833,2400
FWA,40.97847222,-85.19516667,11981
62IN,40.43087222,-85.97831944,1600
78II,40.63615278,-85.68803333,1850
9II8,39.08611111,-85.37111111,2300
FKR,40.27343056,-86.56216944,5000
3FK,39.42643889,-86.05832222,2400
SER,38.92425556,-85.90971944,6001
FRH,38.50622222,-86.63694444,5500
0II7,39.79559722,-85.78608889,2500
38IN,39.90198611,-86.36305,2000
RCR,41.06554722,-86.18170278,5001
75IN,40.15883056,-87.48934722,1700
13IN,40.815325,-84.92774444,2200
2IN6,40.04194444,-85.91694444,2000
5I6,40.58420556,-86.25694167,2720
7IN3,38.243325,-87.78682222,2400
GYY,41.61725,-87.41452778,8859
7IN7,40.23583333,-87.35083333,685
2IN2,41.00916667,-85.37138889,1760
9IN9,40.07777778,-87.51527778,2400
II54,38.81589167,-85.44635,1700
8I3,40.43336944,-86.20332778,2048
6II8,38.65449167,-87.28279167,2200
83IN,40.73976389,-86.00054722,3300
09IN,41.12088056,-85.42497778,2200
GSH,41.52613333,-85.79426944,6050
21IN,38.11944444,-86.76527778,1600
07IN,39.57365833,-85.91386944,1860
IN02,38.97027778,-86.00416667,2000
9IN8,41.22916667,-85.35805556,2300
IN14,38.23895556,-86.01941389,2300
I34,39.32691111,-85.52252778,3433
05C,41.51984167,-87.39950833,4899
IN21,40.96444444,-86.91847222,3912
IN44,38.564225,-86.057475,2000
II52,39.87754444,-86.52777778,1250
I61,39.88916667,-85.16333333,4000
IN32,40.95527778,-86.90611111,1706
38II,39.72861111,-86.82305556,2400
IN31,40.02226389,-85.75358889,2200
79II,39.883375,-85.70247778,2600
53IN,40.52142778,-86.21499444,2300
26IN,41.113,-84.90355833,2617
2R2,39.74677778,-86.47516667,4400
43IN,38.13754444,-87.67641111,2600
31II,38.91208611,-84.90519722,3000
18IN,41.38192222,-86.43179722,1017
II67,40.42779444,-85.37346111,1100
II84,37.93198611,-87.77141111,1400
58IN,41.25838333,-84.86385278,3400
3HO,41.5559,-87.26392222,3125
3IN6,38.58833333,-85.50583333,2570
8II5,40.89949167,-84.99996667,1700
29IN,41.07588056,-85.38608611,1950
IN25,39.99805556,-86.57722222,2200
IN18,41.27449444,-84.80496111,2100
IN63,40.36670833,-85.33858333,1950
92IN,41.42338056,-85.84749167,2000
IN30,38.40245833,-87.59918333,2722
HNB,38.24901667,-86.95281944,5501
HHG,40.85291667,-85.45705556,5003
IN93,41.71199167,-86.43279167,2300
IN54,41.28365278,-86.46278611,2300
TYQ,40.03066667,-86.25144444,5500
IND,39.71730556,-86.29463889,11200
UMP,39.93539722,-86.04506667,4004
MQJ,39.84313889,-85.89773611,6005
2II0,40.41745,-86.1525,2350
HFY,39.62761111,-86.08802778,5102
II94,40.12837222,-85.88609167,2640
5II8,38.41006111,-86.12886389,1800
RZL,40.947825,-87.18264722,4000
IG07,39.05694444,-85.03555556,1280
11IN,39.81893333,-86.53805556,2700
12IN,38.11435556,-87.646675,2200
IN20,39.45393333,-86.28227778,1800
C62,41.47271667,-85.26080833,4399
50I,40.75874167,-87.429125,4004
IN01,39.48611111,-86.14861111,2500
8IS2,40.99777778,-85.38888889,2000
5II5,38.11805,-87.70203333,2000
OKK,40.52766667,-86.05975,6001
C98,41.15003333,-87.46253333,2000
PPO,41.57246667,-86.73452778,5000
IN83,41.50227222,-84.93024167,2200
5II1,39.78282222,-86.61750278,2800
64I,38.63144167,-85.44341944,15000
1IN9,40.59472222,-85.42444444,2423
22II,37.91698611,-87.76113333,2250
70IN,39.18171944,-85.15134722,2700
63IN,38.69583333,-85.91916667,2510
II89,38.08698889,-87.68168889,1000
GGP,40.71126389,-86.37270556,5001
II18,41.33559444,-86.92863333,2540
C97,41.23016944,-87.50769444,3041
IMS,38.75991667,-85.46469444,5000
47IN,38.988375,-87.51807778,2600
8IN9,39.68555556,-86.60222222,2000
MZZ,40.48991667,-85.67977778,6011
IN58,39.50133333,-86.26292222,1600
IN72,40.78593333,-85.2442,1060
90IN,39.40893611,-86.44416111,2000
18II,40.12003611,-86.06831944,2600
6IN8,39.52861111,-85.33333333,1800
IN26,39.13626667,-85.14623889,1650
II82,39.79421111,-86.57777778,2700
C92,41.15004444,-86.06249722,2521
CEV,39.69819444,-85.13113889,6503
MGC,41.70331667,-86.82123889,4099
89IN,39.50699167,-86.38971667,3000
IN53,39.29171111,-86.82361944,2600
C40,40.71671389,-85.24996944,2600
39II,41.51477222,-85.55220556,2500
3C1,41.65699444,-86.034725,3140
BMG,39.14601944,-86.61668056,6500
3II0,41.69152778,-84.86588333,2000
7IN6,38.58194444,-86.25361111,1700
C03,41.44615556,-85.93604444,3675
70II,39.52171389,-85.68636667,1500
9II2,41.68754722,-86.15500556,1630
36II,39.84115556,-86.34860556,1800
UWL,39.87672222,-85.32527778,4201
I80,40.0035,-85.96452778,3580
8II2,39.65305556,-84.86611111,2500
OVO,39.04533333,-85.60561111,5002
66IN,39.7875,-85.63694444,1025
4II3,39.73638889,-86.72972222,1450
7I4,38.65838611,-86.44304444,3456
II29,39.61088056,-86.75611667,2500
78I,39.50164722,-86.68850278,3630
I42,38.58480278,-86.46494722,3302
41IG,39.97211111,-86.99880556,2000
0IN9,37.9931,-87.95141667,2400
II09,39.57365833,-86.61805833,2400
6IN6,39.54888889,-86.47666667,3000
TEL,38.01886111,-86.69241667,4400
I76,40.78577222,-86.14643333,4400
IN49,39.48755,-85.80525833,2100
II16,41.63699444,-84.94944444,1800
3IN5,41.31694444,-85.37138889,1300
IN36,38.03555556,-87.72411111,2250
IN10,40.975875,-86.42000278,2200
C65,41.36513056,-86.30025833,4400
GFD,39.79031944,-85.73608889,2165
VPZ,41.45397222,-87.00708333,7001
PLD,40.45158333,-84.98902778,4002
7L8,39.75004167,-86.01387222,3750
17IN,38.97839167,-85.10967778,3100
LAF,40.41230556,-86.93688889,6600
GPC,39.63352778,-86.81380556,5002
II32,38.04921111,-87.38139722,3600
I22,40.16769444,-84.92938889,4300
